ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
lu₂	N1=STEM
x	_
e₂-ninnu-anzud₂{mušen}-babbar₂	N1=NAME
{d}nin-ŋir₂-su-ka	N1=NAME.N5=GEN.N5=ABS
mu-du₃-a	V4=VEN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
x	_
x	_
x	_
mu-x	_
{d}ba-u₂	N1=NAME
{d}en-ki	N1=NAME
lugal	N1=STEM
abzu	N1=STEM.N5=GEN
lugal	N1=STEM
da-ri₂	NV2=STEM
gil-sa	N1=STEM.N5=GEN
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
gu₂	N1=STEM
{id₂}idigna-ka-ni	N1=NAME.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}en-lil₂	N1=NAME
lugal	N1=STEM
diŋir-re-ne-ra	N1=STEM.N4=PL.N5=GEN.N5=DAT-H
eš₃	N1=STEM
nibru{ki}	N1=NAME.N5=GEN
dur-an-ki-še₃	N1=NAME.N5=TERM
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
ma₂-gid₂	N1=STEM
e₂-kur-ra-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}ŋa₂-tum₃-dug₃	N1=NAME
ama	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
iri-kug-ga-ka-ni	N1=NAME.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{ŋeš}ig-kam	N1=STEM.N5=GEN.N6=COP-3-SG
{d}ŋa₂-tum₃-dug₃	N1=NAME
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
ur	N1=STEM
{d}ŋa₂-tum₃-dug₃-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
iri-kug-ga-ka-ni	N1=NAME.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}ŋa₂-tum₃-dug₃	N1=NAME
ama	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
x	_
x	_
ama	N1=STEM
tud-da-ni	NV2=STEM.NV4=SUB.N5=DAT-H
e₂	N1=STEM
ŋir₂-su{ki}-ka-ni	N1=STEM.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}hendur-saŋ	N1=NAME
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}inana	N1=NAME
nin	N1=STEM
kur-kur-ra	N1=STEM-RDP.N5=GEN
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}inana	N1=NAME
nin	N1=STEM
kur-kur-ra	N1=STEM-RDP.N5=GEN
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nanše	N1=NAME
nin	N1=STEM
uru₁₆	NV2=STEM
nin	N1=STEM
in-dub-ba	N1=STEM.N5=GEN
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
niŋ₂-du₇-e	N1=STEM.N5=L3-NH
pa	N1=STEM.N5=ABS
mu-na-e₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
niŋin₆{ki}	N1=NAME
iri	N1=STEM
ki	N1=STEM.N5=ABS
aŋ₂-ni-a	NV2=STEM.N3=3-SG-H-POSS.N5=L1
e₂-sirara₆	N1=NAME
kur	N1=STEM
e₂-ta	N1=STEM=N5=ABL
il₂-la-ni	NV2=STEM.NV4=SUB.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
ki-be₂	N1=STEM.N3=3-SG-NH-POSS.N5=L3-NH
mu-na-gi₄	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
bad₃	N1=STEM
mah-ni	NV2=STEM.N3=3-SG-H-POSS.N5=ABS
ki-be₂	N1=STEM.N3=3-SG-NH-POSS.N5=L3-NH
mu-na-gi	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nanše	N1=NAME
nin	N1=STEM
uru₁₆	NV2=STEM
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-a-zu	N1=NAME
diŋir-ra-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
ŋir₂-su{ki}-ka-ni	N1=STEM.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-dar-a	N1=NAME
lugal	N1=STEM
uru₁₆	NV2=STEM
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
ki	N1=STEM.N5=ABS
aŋ₂-ŋa₂-ni	NV2=STEM.N3=3-SG-H-POSS
e₂-lal₃-de₆	N1=NAME
ki-eš₃-sa₂{ki}-ka-ni	N1=NAME.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-e₂-gal	N1=NAME
nin	N1=STEM
ŋidru	N1=STEM.N5=GEN
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂-ra	N1=NAME.N5=GEN.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂-ninnu-anzud₂{mušen}-babbar₂-ra-ni	N1=NAME.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
ki-be₂	N1=STEM.N3=3-SG-NH-POSS.N5=L3-NH
mu-na-gi₄	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂	N1=NAME.N5=GEN
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
niŋ₂-du₇-e	N1=STEM.N5=L3-NH
pa	N1=STEM.N5=ABS
mu-na-e₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
e₂-ninnu-anzud₂{mušen}-babbar₂-ra-ni	N1=NAME.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
šag₄-ba	N1=STEM.N3=3-SG-NH-POSS.N5=L1
gi-gun₄	N1=STEM
ki	N1=STEM.N5=ABS
aŋ₂-ŋa₂-ni	NV2=STEM.N3=3-SG-H-POSS.N5=ABS
{šim}eren-na	N1=STEM.N5=L1
mu-na-ni-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V10=L1.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂-ra	N1=NAME.N5=GEN.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
niŋ₂-du₇-e	N1=STEM.N5=L3-NH
pa	N1=STEM.N5=ABS
mu-na-e₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
e₂-ŋidru	N1=NAME
e₂	N1=STEM
ub	N1=STEM
imin-a-ni	NV2=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂	N1=NAME.N5=GEN
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
ba-gara₂-ka-ni	N1=NAME.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂	N1=NAME.N5=GEN
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
lu₂	N1=STEM
e₂-ninnu	N1=NAME
{d}nin-ŋir₂-su-ka	N1=NAME.N5=GEN.N5=ABS
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
abul	N1=STEM
ka₂-sur-ra	N1=NAME
igi	N1=STEM
u₆	N1=STEM.N5=ABS
di	NV2=STEM-PF
he₂-ŋal₂	N1=STEM.N5=ABS
il₂-ni	NV2=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
ki-be₂	N1=STEM.N3=3-SG-NH-POSS.N5=L3-NH
mu-na-gi₄	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{ŋeš}ig-kam	N1=STEM.N5=GEN.N6=COP-3-SG
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂-ra	N1=NAME.N5=GEN.N5=DAT-H
barag	N1=STEM
ŋir₂-nun-na-ke₄	N1=NAME.N5=GEN.N5=X
X	_
NIM-e	_
in-KU	_
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
mu-na-dug₄	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂	N1=NAME.N5=GEN
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂	N1=NAME.N5=GEN
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
hur-saŋ	N1=STEM
ur-in-gi₄-ri₂-az	N1=NAME
a-ab-ba	N1=STEM
igi-nim-ka	N1=STEM.N5=GEN.N5=L1
{na₄}ŋešnu-gal-e	N1=STEM.N2=DEM1.N5=ABS
mu-ba-al	V4=VEN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
im-ta-ed₃	V2=FIN.V4=VEN.V5=3-NH.V9=ABL.V11=3-SG-H-A=V12=STEM.V14=3-SG-P
šitaₓ(|KAK.GIŠ|)	N1=STEM
ur	N1=STEM
saŋ	N1=STEM
eš₅-še₃	NV2=STEM.N5=TERM
mu-na-dim₂	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂-ra	N1=NAME.N5=GEN.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
x-x-ta	_
x	_
im-ta-ed₃	V2=FIN.V4=VEN.V5=3-NH.V9=ABL.V11=3-SG-H-A=V12=STEM.V14=3-SG-P
šim	N1=STEM
mah-še₃	NV2=mah.N5=TERM
mu-na-dim₂	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
x	_
kur	N1=STEM
gu₂-na	N1=STEM.N3=3-SG-H-POSS.N5=L2-NH
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂-ra	N1=NAME.N5=GEN.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂-ra	N1=NAME.N5=GEN.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
niŋ₂-du₇-e	N1=STEM.N5=L3-NH
pa	N1=STEM.N5=ABS
mu-na-e₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
e₂-ninnu-anzud₂{mušen}-babbar₂-ra-ni	N1=NAME.N3=3-SG-H-POSS.N5=ABS
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂-ra	N1=NAME.N5=GEN.N5=DAT-H
gu₃-de₂-a	N1=NAME
{d}nin-ŋeš-zid-da	N1=NAME
diŋir-ra-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
lu₂	N1=STEM
e₂	N1=STEM
x	_
x	_
x	_
x-ni	_
mu-du₃-a	V4=VEN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ABS
{d}nin-hur-saŋ	N1=NAME
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-izi-mu₂-a	N1=NAME
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
tun₃-la₂-ba	N1=STEM.N3=DEM2.N5=GEN
diŋir	N1=STEM
arhuš	N1=STEM
sud-ŋu₁₀	NV2=STEM.N3=1-SG-POSS.N5=ABS
ki-ša-ra	N1=STEM.N5=L1
ba-an-zig₃-ge	V5=MID.V10=L1-SYN.V12=STEM.V13=PF.V14=3-SG-S
mu-bi	N1=STEM.N3=3-SG-NH-POSS.N5=ABS.N6=COP-3-SG
{d}nin-mar-ki	N1=NAME
munus	N1=STEM
sag₉-ga	NV2=STEM.NV4=SUB
dumu-saŋ	N1=STEM
{d}nanše	N1=NAME.N5=GEN
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
bad₃	N1=STEM
gu₂-ab-ba-tur₃{ki}-ka-ni	N1=NAME.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
šag₄-ba	N1=STEM.N3=3-SG-NH-POSS.N5=L1
e₂-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-ni-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V10=L1.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-šubur	N1=NAME
sukkal	N1=STEM
an-na	N1=NAME.N5=GEN
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
x-x-x	_
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
ŋir₂-su{ki}-ka-ni	N1=STEM.N5=GEN.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}nin-ŋir₂-su	N1=NAME
ur-saŋ	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}en-lil₂-la₂	N1=NAME.N5=GEN
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
bad₃	N1=STEM
ŋir₂-su-ka-ni	N1=STEM.N5=GEN.N3=3-SG-H-POSS.N5=ABS
ki-be₂	N1=STEM.N3=3-SG-NH-POSS.N5=L3-NH
mu-na-gi₄	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
lu₂	N1=STEM
e₂-ninnu	N1=NAME
{d}nin-ŋir₂-su₂-ka	N1=NAME.N5=GEN.N5=ABS
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
e₂	N1=STEM
{d}nanše	N1=NAME.N5=GEN.N5=ABS
mu-du₃-a	V4=VEN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}x	N1=NAME.N5=GEN.N5=ABS
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
lugal-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
lu₂	N1=STEM
e₂-ninnu	N1=NAME
{d}nin-ŋir₂-su-ka	N1=NAME.N5=GEN.N5=ABS
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ABS
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
lu₂	N1=STEM
e₂-ninnu	N1=NAME
{d}nin-ŋir₂-su-ka	N1=NAME.N5=GEN
e₂-ŋidru	N1=NAME
e₂	N1=STEM
ub	N1=STEM
imin	NV2=STEM.N5=ABS
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
im-bi	N1=STEM.N3=3-SG-NH-POSS.N5=ABS
ki	N1=STEM
dadag-ga-a	NV2=STEM.NV4=SUB.N5=L2-NH
im-mi-lu	V2=FIN.V4=VEN.V5=3-NH.V10=L2.V11=3-SG-H-A.V12=STEM.V14=3-SG-A
šeg₁₂-bi	N1=STEM.N3=3-SG-NH-POSS.N5=ABS
ki	N1=STEM
sikil-a	NV2=STEM.N5=L2-NH
im-mi-du₈	V2=FIN.V4=VEN.V5=3-NH.V10=L2.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
uš-bi	N1=STEM.N3=3-SG-NH-POSS.N5=ABS
mu-kug	V4=VEN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
izi	N1=STEM.N5=ABS
im-ta-la₂	V2=FIN.V4=VEN.V5=3-NH.V9=ABL.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
temen-be₂	N1=STEM.N3=3-SG-NH-POSS.N5=DAT-NH
i₃	N1=STEM
ir	N1=STEM
nun-ka	N1=STEM.N5=GEN.N5=L1
šu	N1=STEM.N5=ABS
tag	NV2=STEM.N5=ABS
ba-ni-dug₄	V5=3-NH.V7=DAT.V10=L1.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
lu₂	N1=STEM
e₂-ninnu	N1=NAME
{d}nin-ŋir₂-su-ka	N1=NAME.N5=GEN.N5=ABS
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
x	_
x	_
gi₄	_
x	_
lu₂	N1=STEM
e₂-ninnu-anzud₂{mušen}-babbar₂	N1=NAME
{d}nin-ŋir₂-su-ka	N1=NAME.N5=GEN.N5=ABS
in-du₃-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=ERG
x	_
x	_
ensi₂	N1=STEM
lagaš{ki}-ke₄	N1=NAME.N5=GEN.N5=ERG
e₂	N1=STEM
x	_
{d}ba-u₂	N1=NAME
munus	N1=STEM
sag₉-ga	NV2=STEM.NV4=SUB
nin-a-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
nam-til₃	N1=STEM
gu₃-de₂-a	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ka-še₃	N1=NAME.N5=GEN.N5=GEN.N5=TERM
u₃	N1=STEM
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
nin-al-la	N1=NAME
dam-ne₂	N1=STEM.N3=3-SG-H-POSS.N5=ERG
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}ŋeštin-an-na	N1=NAME
nin	N1=STEM
saŋ-ub₃{ki}-ra	N1=NAME.N5=GEN.N5=DAT-H
